,prompt,region,object,img_id,geode_df_path
967,bathroom/toilet,,bathroom/toilet,967,
968,bathroom/toilet,,bathroom/toilet,968,
969,bathroom/toilet,,bathroom/toilet,969,
970,bathroom/toilet,,bathroom/toilet,970,
971,bathroom/toilet,,bathroom/toilet,971,
972,bathroom/toilet,,bathroom/toilet,972,
973,bathroom/toilet,,bathroom/toilet,973,
974,bathroom/toilet,,bathroom/toilet,974,
975,bathroom/toilet,,bathroom/toilet,975,
976,bathroom/toilet,,bathroom/toilet,976,
977,bathroom/toilet,,bathroom/toilet,977,
978,bathroom/toilet,,bathroom/toilet,978,
979,bathroom/toilet,,bathroom/toilet,979,
980,bathroom/toilet,,bathroom/toilet,980,
981,bathroom/toilet,,bathroom/toilet,981,
982,bathroom/toilet,,bathroom/toilet,982,
983,bathroom/toilet,,bathroom/toilet,983,
984,bathroom/toilet,,bathroom/toilet,984,
985,bathroom/toilet,,bathroom/toilet,985,
986,bathroom/toilet,,bathroom/toilet,986,
987,bathroom/toilet,,bathroom/toilet,987,
988,bathroom/toilet,,bathroom/toilet,988,
989,bathroom/toilet,,bathroom/toilet,989,
990,bathroom/toilet,,bathroom/toilet,990,
991,bathroom/toilet,,bathroom/toilet,991,
992,bathroom/toilet,,bathroom/toilet,992,
993,bathroom/toilet,,bathroom/toilet,993,
994,bathroom/toilet,,bathroom/toilet,994,
995,bathroom/toilet,,bathroom/toilet,995,
996,bathroom/toilet,,bathroom/toilet,996,
997,bathroom/toilet,,bathroom/toilet,997,
998,bathroom/toilet,,bathroom/toilet,998,
999,bathroom/toilet,,bathroom/toilet,999,
1000,bathroom/toilet,,bathroom/toilet,1000,
1001,bathroom/toilet,,bathroom/toilet,1001,
1002,bathroom/toilet,,bathroom/toilet,1002,
1003,bathroom/toilet,,bathroom/toilet,1003,
1004,bathroom/toilet,,bathroom/toilet,1004,
1005,bathroom/toilet,,bathroom/toilet,1005,
1006,bathroom/toilet,,bathroom/toilet,1006,
1007,bathroom/toilet,,bathroom/toilet,1007,
1008,bathroom/toilet,,bathroom/toilet,1008,
1009,bathroom/toilet,,bathroom/toilet,1009,
1010,bathroom/toilet,,bathroom/toilet,1010,
1011,bathroom/toilet,,bathroom/toilet,1011,
1012,bathroom/toilet,,bathroom/toilet,1012,
1013,bathroom/toilet,,bathroom/toilet,1013,
1014,bathroom/toilet,,bathroom/toilet,1014,
1015,bathroom/toilet,,bathroom/toilet,1015,
1016,bathroom/toilet,,bathroom/toilet,1016,
1017,bathroom/toilet,,bathroom/toilet,1017,
1018,bathroom/toilet,,bathroom/toilet,1018,
1019,bathroom/toilet,,bathroom/toilet,1019,
1020,bathroom/toilet,,bathroom/toilet,1020,
1021,bathroom/toilet,,bathroom/toilet,1021,
1022,bathroom/toilet,,bathroom/toilet,1022,
1023,bathroom/toilet,,bathroom/toilet,1023,
1024,bathroom/toilet,,bathroom/toilet,1024,
1025,bathroom/toilet,,bathroom/toilet,1025,
1026,bathroom/toilet,,bathroom/toilet,1026,
1027,bathroom/toilet,,bathroom/toilet,1027,
1028,bathroom/toilet,,bathroom/toilet,1028,
1029,bathroom/toilet,,bathroom/toilet,1029,
1030,bathroom/toilet,,bathroom/toilet,1030,
1031,bathroom/toilet,,bathroom/toilet,1031,
1032,bathroom/toilet,,bathroom/toilet,1032,
1033,bathroom/toilet,,bathroom/toilet,1033,
1034,bathroom/toilet,,bathroom/toilet,1034,
1035,bathroom/toilet,,bathroom/toilet,1035,
1036,bathroom/toilet,,bathroom/toilet,1036,
1037,bathroom/toilet,,bathroom/toilet,1037,
1038,bathroom/toilet,,bathroom/toilet,1038,
1039,bathroom/toilet,,bathroom/toilet,1039,
1040,bathroom/toilet,,bathroom/toilet,1040,
1041,bathroom/toilet,,bathroom/toilet,1041,
1042,bathroom/toilet,,bathroom/toilet,1042,
1043,bathroom/toilet,,bathroom/toilet,1043,
1044,bathroom/toilet,,bathroom/toilet,1044,
1045,bathroom/toilet,,bathroom/toilet,1045,
1046,bathroom/toilet,,bathroom/toilet,1046,
1047,bathroom/toilet,,bathroom/toilet,1047,
1048,bathroom/toilet,,bathroom/toilet,1048,
1049,bathroom/toilet,,bathroom/toilet,1049,
1050,bathroom/toilet,,bathroom/toilet,1050,
1051,bathroom/toilet,,bathroom/toilet,1051,
1052,bathroom/toilet,,bathroom/toilet,1052,
1053,bathroom/toilet,,bathroom/toilet,1053,
1054,bathroom/toilet,,bathroom/toilet,1054,
1055,bathroom/toilet,,bathroom/toilet,1055,
1056,bathroom/toilet,,bathroom/toilet,1056,
1057,bathroom/toilet,,bathroom/toilet,1057,
1058,bathroom/toilet,,bathroom/toilet,1058,
1059,bathroom/toilet,,bathroom/toilet,1059,
1060,bathroom/toilet,,bathroom/toilet,1060,
1061,bathroom/toilet,,bathroom/toilet,1061,
1062,bathroom/toilet,,bathroom/toilet,1062,
1063,bathroom/toilet,,bathroom/toilet,1063,
1064,bathroom/toilet,,bathroom/toilet,1064,
1065,bathroom/toilet,,bathroom/toilet,1065,
1066,bathroom/toilet,,bathroom/toilet,1066,
1067,bathroom/toilet,,bathroom/toilet,1067,
1068,bathroom/toilet,,bathroom/toilet,1068,
1069,bathroom/toilet,,bathroom/toilet,1069,
1070,bathroom/toilet,,bathroom/toilet,1070,
1071,bathroom/toilet,,bathroom/toilet,1071,
1072,bathroom/toilet,,bathroom/toilet,1072,
1073,bathroom/toilet,,bathroom/toilet,1073,
1074,bathroom/toilet,,bathroom/toilet,1074,
1075,bathroom/toilet,,bathroom/toilet,1075,
1076,bathroom/toilet,,bathroom/toilet,1076,
1077,bathroom/toilet,,bathroom/toilet,1077,
1078,bathroom/toilet,,bathroom/toilet,1078,
1079,bathroom/toilet,,bathroom/toilet,1079,
1080,bathroom/toilet,,bathroom/toilet,1080,
1081,bathroom/toilet,,bathroom/toilet,1081,
1082,bathroom/toilet,,bathroom/toilet,1082,
1083,bathroom/toilet,,bathroom/toilet,1083,
1084,bathroom/toilet,,bathroom/toilet,1084,
1085,bathroom/toilet,,bathroom/toilet,1085,
1086,bathroom/toilet,,bathroom/toilet,1086,
1087,bathroom/toilet,,bathroom/toilet,1087,
1088,bathroom/toilet,,bathroom/toilet,1088,
1089,bathroom/toilet,,bathroom/toilet,1089,
1090,bathroom/toilet,,bathroom/toilet,1090,
1091,bathroom/toilet,,bathroom/toilet,1091,
1092,bathroom/toilet,,bathroom/toilet,1092,
1093,bathroom/toilet,,bathroom/toilet,1093,
1094,bathroom/toilet,,bathroom/toilet,1094,
1095,bathroom/toilet,,bathroom/toilet,1095,
1096,bathroom/toilet,,bathroom/toilet,1096,
1097,bathroom/toilet,,bathroom/toilet,1097,
1098,bathroom/toilet,,bathroom/toilet,1098,
1099,bathroom/toilet,,bathroom/toilet,1099,
1100,bathroom/toilet,,bathroom/toilet,1100,
1101,bathroom/toilet,,bathroom/toilet,1101,
1102,bathroom/toilet,,bathroom/toilet,1102,
1103,bathroom/toilet,,bathroom/toilet,1103,
1104,bathroom/toilet,,bathroom/toilet,1104,
1105,bathroom/toilet,,bathroom/toilet,1105,
1106,bathroom/toilet,,bathroom/toilet,1106,
1107,bathroom/toilet,,bathroom/toilet,1107,
1108,bathroom/toilet,,bathroom/toilet,1108,
1109,bathroom/toilet,,bathroom/toilet,1109,
1110,bathroom/toilet,,bathroom/toilet,1110,
1111,bathroom/toilet,,bathroom/toilet,1111,
1112,bathroom/toilet,,bathroom/toilet,1112,
1113,bathroom/toilet,,bathroom/toilet,1113,
1114,bathroom/toilet,,bathroom/toilet,1114,
1115,bathroom/toilet,,bathroom/toilet,1115,
1116,bathroom/toilet,,bathroom/toilet,1116,
1117,bathroom/toilet,,bathroom/toilet,1117,
1118,bathroom/toilet,,bathroom/toilet,1118,
1119,bathroom/toilet,,bathroom/toilet,1119,
1120,bathroom/toilet,,bathroom/toilet,1120,
1121,bathroom/toilet,,bathroom/toilet,1121,
1122,bathroom/toilet,,bathroom/toilet,1122,
1123,bathroom/toilet,,bathroom/toilet,1123,
1124,bathroom/toilet,,bathroom/toilet,1124,
1125,bathroom/toilet,,bathroom/toilet,1125,
1126,bathroom/toilet,,bathroom/toilet,1126,
1127,bathroom/toilet,,bathroom/toilet,1127,
1128,bathroom/toilet,,bathroom/toilet,1128,
1129,bathroom/toilet,,bathroom/toilet,1129,
1130,bathroom/toilet,,bathroom/toilet,1130,
1131,bathroom/toilet,,bathroom/toilet,1131,
1132,bathroom/toilet,,bathroom/toilet,1132,
1133,bathroom/toilet,,bathroom/toilet,1133,
1134,bathroom/toilet,,bathroom/toilet,1134,
1135,bathroom/toilet,,bathroom/toilet,1135,
1136,bathroom/toilet,,bathroom/toilet,1136,
1137,bathroom/toilet,,bathroom/toilet,1137,
1138,bathroom/toilet,,bathroom/toilet,1138,
1139,bathroom/toilet,,bathroom/toilet,1139,
1140,bathroom/toilet,,bathroom/toilet,1140,
1141,bathroom/toilet,,bathroom/toilet,1141,
1142,bathroom/toilet,,bathroom/toilet,1142,
1143,bathroom/toilet,,bathroom/toilet,1143,
1144,bathroom/toilet,,bathroom/toilet,1144,
1145,bathroom/toilet,,bathroom/toilet,1145,
1146,bathroom/toilet,,bathroom/toilet,1146,
1147,bathroom/toilet,,bathroom/toilet,1147,
1148,bathroom/toilet,,bathroom/toilet,1148,
1149,bathroom/toilet,,bathroom/toilet,1149,
1150,bathroom/toilet,,bathroom/toilet,1150,
1151,bathroom/toilet,,bathroom/toilet,1151,
1152,bathroom/toilet,,bathroom/toilet,1152,
1153,bathroom/toilet,,bathroom/toilet,1153,
1154,bathroom/toilet,,bathroom/toilet,1154,
1155,bathroom/toilet,,bathroom/toilet,1155,
1156,bathroom/toilet,,bathroom/toilet,1156,
1157,bathroom/toilet,,bathroom/toilet,1157,
1158,bathroom/toilet,,bathroom/toilet,1158,
1159,bathroom/toilet,,bathroom/toilet,1159,
1160,alcoholic drinks,,alcoholic drinks,1160,
1161,alcoholic drinks,,alcoholic drinks,1161,
1162,alcoholic drinks,,alcoholic drinks,1162,
1163,alcoholic drinks,,alcoholic drinks,1163,
1164,alcoholic drinks,,alcoholic drinks,1164,
1165,alcoholic drinks,,alcoholic drinks,1165,
1166,alcoholic drinks,,alcoholic drinks,1166,
1167,alcoholic drinks,,alcoholic drinks,1167,
1168,alcoholic drinks,,alcoholic drinks,1168,
1169,alcoholic drinks,,alcoholic drinks,1169,
1170,alcoholic drinks,,alcoholic drinks,1170,
1171,alcoholic drinks,,alcoholic drinks,1171,
1172,alcoholic drinks,,alcoholic drinks,1172,
1173,alcoholic drinks,,alcoholic drinks,1173,
1174,alcoholic drinks,,alcoholic drinks,1174,
1175,alcoholic drinks,,alcoholic drinks,1175,
1176,alcoholic drinks,,alcoholic drinks,1176,
1177,alcoholic drinks,,alcoholic drinks,1177,
1178,alcoholic drinks,,alcoholic drinks,1178,
1179,alcoholic drinks,,alcoholic drinks,1179,
1180,alcoholic drinks,,alcoholic drinks,1180,
1181,alcoholic drinks,,alcoholic drinks,1181,
1182,alcoholic drinks,,alcoholic drinks,1182,
1183,alcoholic drinks,,alcoholic drinks,1183,
1184,alcoholic drinks,,alcoholic drinks,1184,
1185,alcoholic drinks,,alcoholic drinks,1185,
1186,alcoholic drinks,,alcoholic drinks,1186,
1187,alcoholic drinks,,alcoholic drinks,1187,
1188,alcoholic drinks,,alcoholic drinks,1188,
1189,alcoholic drinks,,alcoholic drinks,1189,
1190,alcoholic drinks,,alcoholic drinks,1190,
1191,alcoholic drinks,,alcoholic drinks,1191,
1192,alcoholic drinks,,alcoholic drinks,1192,
1193,alcoholic drinks,,alcoholic drinks,1193,
1194,alcoholic drinks,,alcoholic drinks,1194,
1195,alcoholic drinks,,alcoholic drinks,1195,
1196,alcoholic drinks,,alcoholic drinks,1196,
1197,alcoholic drinks,,alcoholic drinks,1197,
1198,alcoholic drinks,,alcoholic drinks,1198,
1199,alcoholic drinks,,alcoholic drinks,1199,
1200,alcoholic drinks,,alcoholic drinks,1200,
1201,alcoholic drinks,,alcoholic drinks,1201,
1202,alcoholic drinks,,alcoholic drinks,1202,
1203,alcoholic drinks,,alcoholic drinks,1203,
1204,alcoholic drinks,,alcoholic drinks,1204,
1205,alcoholic drinks,,alcoholic drinks,1205,
1206,alcoholic drinks,,alcoholic drinks,1206,
1207,alcoholic drinks,,alcoholic drinks,1207,
1208,alcoholic drinks,,alcoholic drinks,1208,
1209,alcoholic drinks,,alcoholic drinks,1209,
1210,alcoholic drinks,,alcoholic drinks,1210,
1211,alcoholic drinks,,alcoholic drinks,1211,
1212,alcoholic drinks,,alcoholic drinks,1212,
1213,alcoholic drinks,,alcoholic drinks,1213,
1214,alcoholic drinks,,alcoholic drinks,1214,
1215,alcoholic drinks,,alcoholic drinks,1215,
1216,alcoholic drinks,,alcoholic drinks,1216,
1217,alcoholic drinks,,alcoholic drinks,1217,
1218,alcoholic drinks,,alcoholic drinks,1218,
1219,alcoholic drinks,,alcoholic drinks,1219,
1220,alcoholic drinks,,alcoholic drinks,1220,
1221,alcoholic drinks,,alcoholic drinks,1221,
1222,alcoholic drinks,,alcoholic drinks,1222,
1223,alcoholic drinks,,alcoholic drinks,1223,
1224,cooking pots,,cooking pots,1224,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72984.png
1225,cooking pots,,cooking pots,1225,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72985.png
1226,cooking pots,,cooking pots,1226,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72986.png
1227,cooking pots,,cooking pots,1227,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72987.png
1228,cooking pots,,cooking pots,1228,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72988.png
1229,cooking pots,,cooking pots,1229,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72989.png
1230,cooking pots,,cooking pots,1230,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72990.png
1231,cooking pots,,cooking pots,1231,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72991.png
1232,cooking pots,,cooking pots,1232,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72992.png
1233,cooking pots,,cooking pots,1233,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72993.png
1234,cooking pots,,cooking pots,1234,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72994.png
1235,cooking pots,,cooking pots,1235,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72995.png
1236,cooking pots,,cooking pots,1236,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72996.png
1237,cooking pots,,cooking pots,1237,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72997.png
1238,cooking pots,,cooking pots,1238,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72998.png
1239,cooking pots,,cooking pots,1239,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__72999.png
1240,cooking pots,,cooking pots,1240,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73000.png
1241,cooking pots,,cooking pots,1241,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73001.png
1242,cooking pots,,cooking pots,1242,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73002.png
1243,cooking pots,,cooking pots,1243,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73003.png
1244,cooking pots,,cooking pots,1244,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73004.png
1245,cooking pots,,cooking pots,1245,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73005.png
1246,cooking pots,,cooking pots,1246,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73006.png
1247,cooking pots,,cooking pots,1247,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73007.png
1248,cooking pots,,cooking pots,1248,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73008.png
1249,cooking pots,,cooking pots,1249,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73009.png
1250,cooking pots,,cooking pots,1250,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73010.png
1251,cooking pots,,cooking pots,1251,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73011.png
1252,cooking pots,,cooking pots,1252,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73012.png
1253,cooking pots,,cooking pots,1253,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73013.png
1254,cooking pots,,cooking pots,1254,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73014.png
1255,cooking pots,,cooking pots,1255,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73015.png
1256,cooking pots,,cooking pots,1256,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73016.png
1257,cooking pots,,cooking pots,1257,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73017.png
1258,cooking pots,,cooking pots,1258,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73018.png
1259,cooking pots,,cooking pots,1259,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73019.png
1260,cooking pots,,cooking pots,1260,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73020.png
1261,cooking pots,,cooking pots,1261,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73021.png
1262,cooking pots,,cooking pots,1262,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73022.png
1263,cooking pots,,cooking pots,1263,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73023.png
1264,cooking pots,,cooking pots,1264,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73024.png
1265,cooking pots,,cooking pots,1265,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Europe__73025.png
1266,cooking pots,,cooking pots,1266,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73288.png
1267,cooking pots,,cooking pots,1267,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73289.png
1268,cooking pots,,cooking pots,1268,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73290.png
1269,cooking pots,,cooking pots,1269,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73291.png
1270,cooking pots,,cooking pots,1270,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73292.png
1271,cooking pots,,cooking pots,1271,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73293.png
1272,cooking pots,,cooking pots,1272,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73294.png
1273,cooking pots,,cooking pots,1273,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73295.png
1274,cooking pots,,cooking pots,1274,/checkpoint/melissahall/jobs/image_gen/images/geode_prompts_regions_fulldataset/cooking pot in Africa__73296.png
