,prompt,region,object,country,img_id
564,stall in Argentina,the Americas,stall,Argentina,564
565,stall in Mexico,the Americas,stall,Mexico,565
566,stall in Colombia,the Americas,stall,Colombia,566
567,stall in Argentina,the Americas,stall,Argentina,567
568,stall in Mexico,the Americas,stall,Mexico,568
569,stall in Colombia,the Americas,stall,Colombia,569
570,stall in Argentina,the Americas,stall,Argentina,570
571,stall in Mexico,the Americas,stall,Mexico,571
572,stall in Colombia,the Americas,stall,Colombia,572
573,stall in Argentina,the Americas,stall,Argentina,573
574,stall in Mexico,the Americas,stall,Mexico,574
575,stall in Colombia,the Americas,stall,Colombia,575
576,stall in Argentina,the Americas,stall,Argentina,576
577,stall in Mexico,the Americas,stall,Mexico,577
578,stall in Colombia,the Americas,stall,Colombia,578
579,stall in Argentina,the Americas,stall,Argentina,579
580,stall in Mexico,the Americas,stall,Mexico,580
581,stall in Colombia,the Americas,stall,Colombia,581
582,stall in Argentina,the Americas,stall,Argentina,582
583,stall in Mexico,the Americas,stall,Mexico,583
584,stall in Colombia,the Americas,stall,Colombia,584
585,stall in Argentina,the Americas,stall,Argentina,585
586,stall in Mexico,the Americas,stall,Mexico,586
587,stall in Colombia,the Americas,stall,Colombia,587
588,stall in Japan,East Asia,stall,Japan,588
589,stall in South Korea,East Asia,stall,South Korea,589
590,stall in China,East Asia,stall,China,590
591,stall in Japan,East Asia,stall,Japan,591
592,stall in South Korea,East Asia,stall,South Korea,592
593,stall in China,East Asia,stall,China,593
594,stall in Japan,East Asia,stall,Japan,594
595,stall in South Korea,East Asia,stall,South Korea,595
596,stall in China,East Asia,stall,China,596
597,stall in Japan,East Asia,stall,Japan,597
598,stall in South Korea,East Asia,stall,South Korea,598
599,stall in China,East Asia,stall,China,599
600,stall in Japan,East Asia,stall,Japan,600
601,stall in South Korea,East Asia,stall,South Korea,601
602,stall in China,East Asia,stall,China,602
603,stall in Japan,East Asia,stall,Japan,603
604,stall in South Korea,East Asia,stall,South Korea,604
605,stall in China,East Asia,stall,China,605
606,stall in Japan,East Asia,stall,Japan,606
607,stall in South Korea,East Asia,stall,South Korea,607
608,stall in China,East Asia,stall,China,608
609,stall in Japan,East Asia,stall,Japan,609
610,stall in South Korea,East Asia,stall,South Korea,610
611,stall in China,East Asia,stall,China,611
612,stall in Japan,East Asia,stall,Japan,612
613,stall in South Korea,East Asia,stall,South Korea,613
614,stall in China,East Asia,stall,China,614
615,stall in Japan,East Asia,stall,Japan,615
616,stall in South Korea,East Asia,stall,South Korea,616
617,stall in China,East Asia,stall,China,617
618,stall in Japan,East Asia,stall,Japan,618
619,stall in South Korea,East Asia,stall,South Korea,619
620,stall in China,East Asia,stall,China,620
621,stall in Japan,East Asia,stall,Japan,621
622,stall in South Korea,East Asia,stall,South Korea,622
623,stall in China,East Asia,stall,China,623
624,stall in Japan,East Asia,stall,Japan,624
625,stall in South Korea,East Asia,stall,South Korea,625
626,stall in China,East Asia,stall,China,626
627,stall in Japan,East Asia,stall,Japan,627
628,stall in South Korea,East Asia,stall,South Korea,628
629,stall in China,East Asia,stall,China,629
630,stall in Japan,East Asia,stall,Japan,630
631,stall in South Korea,East Asia,stall,South Korea,631
632,stall in China,East Asia,stall,China,632
633,stall in Japan,East Asia,stall,Japan,633
634,stall in South Korea,East Asia,stall,South Korea,634
635,stall in China,East Asia,stall,China,635
636,stall in Japan,East Asia,stall,Japan,636
637,stall in South Korea,East Asia,stall,South Korea,637
638,stall in China,East Asia,stall,China,638
639,stall in Japan,East Asia,stall,Japan,639
640,stall in South Korea,East Asia,stall,South Korea,640
641,stall in China,East Asia,stall,China,641
642,stall in Japan,East Asia,stall,Japan,642
643,stall in South Korea,East Asia,stall,South Korea,643
644,stall in China,East Asia,stall,China,644
645,stall in Japan,East Asia,stall,Japan,645
646,stall in South Korea,East Asia,stall,South Korea,646
647,stall in China,East Asia,stall,China,647
648,stall in Japan,East Asia,stall,Japan,648
649,stall in South Korea,East Asia,stall,South Korea,649
650,stall in China,East Asia,stall,China,650
651,stall in Japan,East Asia,stall,Japan,651
652,stall in South Korea,East Asia,stall,South Korea,652
653,stall in China,East Asia,stall,China,653
654,stall in Japan,East Asia,stall,Japan,654
655,stall in South Korea,East Asia,stall,South Korea,655
656,stall in China,East Asia,stall,China,656
657,stall in Japan,East Asia,stall,Japan,657
658,stall in South Korea,East Asia,stall,South Korea,658
659,stall in China,East Asia,stall,China,659
660,stall in Japan,East Asia,stall,Japan,660
661,stall in South Korea,East Asia,stall,South Korea,661
662,stall in China,East Asia,stall,China,662
663,stall in Japan,East Asia,stall,Japan,663
664,stall in South Korea,East Asia,stall,South Korea,664
665,stall in China,East Asia,stall,China,665
666,stall in Japan,East Asia,stall,Japan,666
667,stall in South Korea,East Asia,stall,South Korea,667
668,stall in China,East Asia,stall,China,668
669,stall in Japan,East Asia,stall,Japan,669
670,stall in South Korea,East Asia,stall,South Korea,670
671,stall in China,East Asia,stall,China,671
672,stall in Japan,East Asia,stall,Japan,672
673,stall in South Korea,East Asia,stall,South Korea,673
674,stall in China,East Asia,stall,China,674
675,stall in Japan,East Asia,stall,Japan,675
676,stall in South Korea,East Asia,stall,South Korea,676
677,stall in China,East Asia,stall,China,677
678,stall in Japan,East Asia,stall,Japan,678
679,stall in South Korea,East Asia,stall,South Korea,679
680,stall in China,East Asia,stall,China,680
681,stall in Japan,East Asia,stall,Japan,681
682,stall in South Korea,East Asia,stall,South Korea,682
683,stall in China,East Asia,stall,China,683
684,stall in Japan,East Asia,stall,Japan,684
685,stall in South Korea,East Asia,stall,South Korea,685
686,stall in China,East Asia,stall,China,686
687,stall in Japan,East Asia,stall,Japan,687
688,stall in South Korea,East Asia,stall,South Korea,688
689,stall in China,East Asia,stall,China,689
690,stall in Japan,East Asia,stall,Japan,690
691,stall in South Korea,East Asia,stall,South Korea,691
692,stall in China,East Asia,stall,China,692
693,stall in Japan,East Asia,stall,Japan,693
694,stall in South Korea,East Asia,stall,South Korea,694
695,stall in China,East Asia,stall,China,695
696,stall in Japan,East Asia,stall,Japan,696
697,stall in South Korea,East Asia,stall,South Korea,697
698,stall in China,East Asia,stall,China,698
699,stall in Japan,East Asia,stall,Japan,699
700,stall in South Korea,East Asia,stall,South Korea,700
701,stall in China,East Asia,stall,China,701
702,stall in Japan,East Asia,stall,Japan,702
703,stall in South Korea,East Asia,stall,South Korea,703
704,stall in China,East Asia,stall,China,704
705,stall in Japan,East Asia,stall,Japan,705
706,stall in South Korea,East Asia,stall,South Korea,706
707,stall in China,East Asia,stall,China,707
708,stall in Japan,East Asia,stall,Japan,708
709,stall in South Korea,East Asia,stall,South Korea,709
710,stall in China,East Asia,stall,China,710
711,stall in Japan,East Asia,stall,Japan,711
712,stall in South Korea,East Asia,stall,South Korea,712
713,stall in China,East Asia,stall,China,713
714,stall in Japan,East Asia,stall,Japan,714
715,stall in South Korea,East Asia,stall,South Korea,715
716,stall in China,East Asia,stall,China,716
717,stall in Japan,East Asia,stall,Japan,717
718,stall in South Korea,East Asia,stall,South Korea,718
719,stall in China,East Asia,stall,China,719
720,stall in Japan,East Asia,stall,Japan,720
721,stall in South Korea,East Asia,stall,South Korea,721
722,stall in China,East Asia,stall,China,722
723,stall in Japan,East Asia,stall,Japan,723
724,stall in South Korea,East Asia,stall,South Korea,724
725,stall in China,East Asia,stall,China,725
726,stall in Japan,East Asia,stall,Japan,726
727,stall in South Korea,East Asia,stall,South Korea,727
728,stall in China,East Asia,stall,China,728
729,stall in Japan,East Asia,stall,Japan,729
730,stall in South Korea,East Asia,stall,South Korea,730
731,stall in China,East Asia,stall,China,731
732,stall in Japan,East Asia,stall,Japan,732
733,stall in South Korea,East Asia,stall,South Korea,733
734,stall in China,East Asia,stall,China,734
735,stall in Japan,East Asia,stall,Japan,735
736,stall in South Korea,East Asia,stall,South Korea,736
737,stall in China,East Asia,stall,China,737
738,stall in Japan,East Asia,stall,Japan,738
739,stall in South Korea,East Asia,stall,South Korea,739
740,stall in China,East Asia,stall,China,740
741,stall in Japan,East Asia,stall,Japan,741
742,stall in South Korea,East Asia,stall,South Korea,742
743,stall in China,East Asia,stall,China,743
744,stall in Japan,East Asia,stall,Japan,744
745,stall in South Korea,East Asia,stall,South Korea,745
746,stall in China,East Asia,stall,China,746
747,stall in Japan,East Asia,stall,Japan,747
748,stall in South Korea,East Asia,stall,South Korea,748
749,stall in China,East Asia,stall,China,749
750,stall in Japan,East Asia,stall,Japan,750
751,stall in South Korea,East Asia,stall,South Korea,751
752,stall in China,East Asia,stall,China,752
753,stall in Japan,East Asia,stall,Japan,753
754,stall in South Korea,East Asia,stall,South Korea,754
755,stall in China,East Asia,stall,China,755
756,stall in Japan,East Asia,stall,Japan,756
757,stall in South Korea,East Asia,stall,South Korea,757
758,stall in China,East Asia,stall,China,758
759,stall in Japan,East Asia,stall,Japan,759
760,stall in South Korea,East Asia,stall,South Korea,760
761,stall in China,East Asia,stall,China,761
762,stall in Japan,East Asia,stall,Japan,762
763,stall in South Korea,East Asia,stall,South Korea,763
764,stall in China,East Asia,stall,China,764
765,stall in Japan,East Asia,stall,Japan,765
766,stall in South Korea,East Asia,stall,South Korea,766
767,stall in China,East Asia,stall,China,767
768,stall in Japan,East Asia,stall,Japan,768
769,stall in Indonesia,Southeast Asia,stall,Indonesia,769
770,stall in the Philippines,Southeast Asia,stall,the Philippines,770
771,stall in Thailand,Southeast Asia,stall,Thailand,771
772,stall in Indonesia,Southeast Asia,stall,Indonesia,772
773,stall in the Philippines,Southeast Asia,stall,the Philippines,773
774,stall in Thailand,Southeast Asia,stall,Thailand,774
775,stall in Indonesia,Southeast Asia,stall,Indonesia,775
776,stall in the Philippines,Southeast Asia,stall,the Philippines,776
777,stall in Thailand,Southeast Asia,stall,Thailand,777
778,stall in Indonesia,Southeast Asia,stall,Indonesia,778
779,stall in the Philippines,Southeast Asia,stall,the Philippines,779
780,stall in Thailand,Southeast Asia,stall,Thailand,780
781,stall in Indonesia,Southeast Asia,stall,Indonesia,781
782,stall in the Philippines,Southeast Asia,stall,the Philippines,782
783,stall in Thailand,Southeast Asia,stall,Thailand,783
784,stall in Indonesia,Southeast Asia,stall,Indonesia,784
785,stall in the Philippines,Southeast Asia,stall,the Philippines,785
786,stall in Thailand,Southeast Asia,stall,Thailand,786
787,stall in Indonesia,Southeast Asia,stall,Indonesia,787
788,stall in the Philippines,Southeast Asia,stall,the Philippines,788
789,stall in Thailand,Southeast Asia,stall,Thailand,789
790,stall in Indonesia,Southeast Asia,stall,Indonesia,790
791,stall in the Philippines,Southeast Asia,stall,the Philippines,791
792,stall in Thailand,Southeast Asia,stall,Thailand,792
793,stall in Indonesia,Southeast Asia,stall,Indonesia,793
794,stall in the Philippines,Southeast Asia,stall,the Philippines,794
795,stall in Thailand,Southeast Asia,stall,Thailand,795
796,stall in Indonesia,Southeast Asia,stall,Indonesia,796
797,stall in the Philippines,Southeast Asia,stall,the Philippines,797
798,stall in Thailand,Southeast Asia,stall,Thailand,798
799,stall in Indonesia,Southeast Asia,stall,Indonesia,799
800,stall in the Philippines,Southeast Asia,stall,the Philippines,800
801,stall in Thailand,Southeast Asia,stall,Thailand,801
802,stall in Indonesia,Southeast Asia,stall,Indonesia,802
803,stall in the Philippines,Southeast Asia,stall,the Philippines,803
804,stall in Thailand,Southeast Asia,stall,Thailand,804
805,stall in Indonesia,Southeast Asia,stall,Indonesia,805
806,stall in the Philippines,Southeast Asia,stall,the Philippines,806
807,stall in Thailand,Southeast Asia,stall,Thailand,807
808,stall in Indonesia,Southeast Asia,stall,Indonesia,808
809,stall in the Philippines,Southeast Asia,stall,the Philippines,809
810,stall in Thailand,Southeast Asia,stall,Thailand,810
811,stall in Indonesia,Southeast Asia,stall,Indonesia,811
812,stall in the Philippines,Southeast Asia,stall,the Philippines,812
813,stall in Thailand,Southeast Asia,stall,Thailand,813
814,stall in Indonesia,Southeast Asia,stall,Indonesia,814
815,stall in the Philippines,Southeast Asia,stall,the Philippines,815
816,stall in Thailand,Southeast Asia,stall,Thailand,816
817,stall in Indonesia,Southeast Asia,stall,Indonesia,817
818,stall in the Philippines,Southeast Asia,stall,the Philippines,818
819,stall in Thailand,Southeast Asia,stall,Thailand,819
820,stall in Indonesia,Southeast Asia,stall,Indonesia,820
821,stall in the Philippines,Southeast Asia,stall,the Philippines,821
822,stall in Thailand,Southeast Asia,stall,Thailand,822
823,stall in Indonesia,Southeast Asia,stall,Indonesia,823
824,stall in the Philippines,Southeast Asia,stall,the Philippines,824
825,stall in Thailand,Southeast Asia,stall,Thailand,825
826,stall in Indonesia,Southeast Asia,stall,Indonesia,826
827,stall in the Philippines,Southeast Asia,stall,the Philippines,827
828,stall in Thailand,Southeast Asia,stall,Thailand,828
829,stall in Indonesia,Southeast Asia,stall,Indonesia,829
830,stall in the Philippines,Southeast Asia,stall,the Philippines,830
831,stall in Thailand,Southeast Asia,stall,Thailand,831
832,stall in Indonesia,Southeast Asia,stall,Indonesia,832
833,stall in the Philippines,Southeast Asia,stall,the Philippines,833
834,stall in Thailand,Southeast Asia,stall,Thailand,834
835,stall in Indonesia,Southeast Asia,stall,Indonesia,835
836,stall in the Philippines,Southeast Asia,stall,the Philippines,836
837,stall in Thailand,Southeast Asia,stall,Thailand,837
838,stall in Indonesia,Southeast Asia,stall,Indonesia,838
839,stall in the Philippines,Southeast Asia,stall,the Philippines,839
840,stall in Thailand,Southeast Asia,stall,Thailand,840
841,stall in Indonesia,Southeast Asia,stall,Indonesia,841
842,stall in the Philippines,Southeast Asia,stall,the Philippines,842
843,stall in Thailand,Southeast Asia,stall,Thailand,843
844,stall in Indonesia,Southeast Asia,stall,Indonesia,844
845,stall in the Philippines,Southeast Asia,stall,the Philippines,845
846,stall in Thailand,Southeast Asia,stall,Thailand,846
847,stall in Indonesia,Southeast Asia,stall,Indonesia,847
848,stall in the Philippines,Southeast Asia,stall,the Philippines,848
849,stall in Thailand,Southeast Asia,stall,Thailand,849
850,stall in Indonesia,Southeast Asia,stall,Indonesia,850
851,stall in the Philippines,Southeast Asia,stall,the Philippines,851
852,stall in Thailand,Southeast Asia,stall,Thailand,852
853,stall in Indonesia,Southeast Asia,stall,Indonesia,853
854,stall in the Philippines,Southeast Asia,stall,the Philippines,854
855,stall in Thailand,Southeast Asia,stall,Thailand,855
856,stall in Indonesia,Southeast Asia,stall,Indonesia,856
857,stall in the Philippines,Southeast Asia,stall,the Philippines,857
858,stall in Thailand,Southeast Asia,stall,Thailand,858
859,stall in Indonesia,Southeast Asia,stall,Indonesia,859
860,stall in the Philippines,Southeast Asia,stall,the Philippines,860
861,stall in Thailand,Southeast Asia,stall,Thailand,861
862,stall in Indonesia,Southeast Asia,stall,Indonesia,862
863,stall in the Philippines,Southeast Asia,stall,the Philippines,863
864,stall in Thailand,Southeast Asia,stall,Thailand,864
865,stall in Indonesia,Southeast Asia,stall,Indonesia,865
866,stall in the Philippines,Southeast Asia,stall,the Philippines,866
867,stall in Thailand,Southeast Asia,stall,Thailand,867
868,stall in Indonesia,Southeast Asia,stall,Indonesia,868
869,stall in the Philippines,Southeast Asia,stall,the Philippines,869
870,stall in Thailand,Southeast Asia,stall,Thailand,870
871,stall in Indonesia,Southeast Asia,stall,Indonesia,871
872,stall in the Philippines,Southeast Asia,stall,the Philippines,872
873,stall in Thailand,Southeast Asia,stall,Thailand,873
874,stall in Indonesia,Southeast Asia,stall,Indonesia,874
875,stall in the Philippines,Southeast Asia,stall,the Philippines,875
876,stall in Thailand,Southeast Asia,stall,Thailand,876
